collection_name,dataset_name,train_path,test_path,dataset_type,datetime_index,split_at,train_type,train_is_normal,input_type,length,dimensions,contamination,num_anomalies,min_anomaly_length,median_anomaly_length,max_anomaly_length,mean,stddev,trend,stationarity,period_size
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS49_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS49_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0839285714285714,20,1,11,12,-1681.205888872779,983.9257645706052,kubic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS4_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS4_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.075,10,1,12,25,1681.5570590400462,1085.9606194895027,kubic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS50_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS50_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.075595238095238,12,1,1,24,220.7140546915305,461.42054060496463,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS51_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS51_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0720238095238095,6,1,24,24,268.3374754742477,582.2148690919104,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS52_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS52_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.006547619047619,11,1,1,1,-2.3594664143232222,454.6413672957724,no trend,difference_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS53_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS53_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0726190476190476,7,1,24,24,302.534272341371,661.4898415398304,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS54_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS54_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0732142857142857,8,1,24,24,1680.545383816715,1003.4324130049234,kubic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS55_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS55_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0726190476190476,7,1,24,24,730.2919693824985,489.6851082371701,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS56_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS56_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0803571428571428,20,1,1,24,-2.269955921095288,879.071597276853,kubic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS57_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS57_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.075,11,1,1,24,151.3927919764538,449.8931612932234,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS58_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS58_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0761904761904762,13,1,1,24,655.0368026047066,566.7756734417611,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS59_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS59_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0720238095238095,6,1,24,24,1258.4755637898468,872.7762215952936,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS5_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS5_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.075,11,1,1,24,-865.899378387911,836.019282796035,kubic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS60_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS60_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0732142857142857,8,1,24,24,-205.2370295905636,506.6510231026983,kubic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS61_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS61_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0732142857142857,8,1,24,24,-5.828729556879482,478.4545408375505,no trend,difference_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS62_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS62_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0791666666666666,18,1,1,24,470.2161307264405,1175.3424995381438,kubic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS63_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS63_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.075,11,1,1,24,841.1127550401035,490.50206311866486,kubic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS64_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS64_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0744047619047619,10,1,12,24,-907.737698073084,301.89905120304314,no trend,stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS65_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS65_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0803571428571428,20,1,1,24,-5.7618981720818105,643.5534201604106,no trend,difference_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS66_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS66_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0720238095238095,6,1,24,24,89.80324946979712,252.6153140864732,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS67_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS67_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0797619047619047,19,1,1,24,-1409.8554502309537,1176.9093719699592,kubic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS68_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS68_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0720238095238095,6,1,24,24,841.2546785387693,630.118255180273,quadratic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS69_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS69_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0726190476190476,7,1,24,24,-53.39001395877452,759.4740663613209,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS6_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS6_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0744047619047619,10,1,12,24,-1.3555586376383095,395.6415322101311,no trend,difference_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS70_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS70_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0732142857142857,8,1,24,24,0.7612663193809333,372.3695942051346,no trend,difference_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS71_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS71_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0773809523809523,15,1,1,24,1804.0976075066217,1176.2787006019366,kubic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS72_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS72_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0738095238095238,9,1,24,24,246.20572239323823,695.5163964484307,no trend,difference_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS73_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS73_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0744047619047619,10,1,12,24,1299.9843610602798,1016.8522834247324,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS74_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS74_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0726190476190476,7,1,24,24,-604.9785139281396,784.8720476035631,kubic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS75_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS75_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0791666666666666,18,1,1,24,-819.2580639632138,871.4735530722838,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS76_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS76_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0779761904761904,15,1,1,25,685.8086638103301,1245.3938577184697,kubic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS77_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS77_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0791666666666666,17,1,1,24,837.3514762456941,904.6468120098722,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS78_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS78_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0785714285714285,17,1,1,24,-213.49794020899589,530.3413348641656,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS79_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS79_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0732142857142857,8,1,24,24,1848.1431336071705,869.8209030610041,linear trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS7_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS7_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0785714285714285,17,1,1,24,-1023.0425855224888,607.7029968892703,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS80_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS80_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0785714285714285,17,1,1,24,-29.94778343003975,635.665697383601,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS81_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS81_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.075595238095238,12,1,1,24,891.2847562477284,627.7271494016618,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS82_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS82_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0791666666666666,18,1,1,24,10.819639487211392,663.8493269291188,no trend,difference_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS83_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS83_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0726190476190476,7,1,24,24,0.2043027838757505,282.7271228054196,no trend,difference_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS84_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS84_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0732142857142857,8,1,24,24,-1471.5644258948894,993.8352497453712,kubic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS85_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS85_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0809523809523809,21,1,1,24,104.47488307106586,683.1734125976692,no trend,stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS86_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS86_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0797619047619047,19,1,1,24,1021.9766043575992,724.7766755759422,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS87_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS87_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0720238095238095,6,1,24,24,839.4650145828258,722.864837691477,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS88_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS88_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0779761904761904,16,1,1,24,-1235.8855259545644,849.9085502131985,quadratic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS89_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS89_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0767857142857142,14,1,1,24,-628.8323278488483,667.2029261541603,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS8_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS8_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0767857142857142,14,1,1,24,-219.74977315839047,457.4729018788892,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS90_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS90_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0767857142857142,14,1,1,24,842.307009772622,607.1403060556838,quadratic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS91_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS91_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0785714285714285,17,1,1,24,-282.65866477679094,514.19723931652,kubic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS92_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS92_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0863095238095238,25,1,1,11,-2520.0224109743585,1472.028319857669,kubic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS93_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS93_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0744047619047619,10,1,12,24,-555.0097566276506,1164.9275463959273,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS94_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS94_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0785714285714285,17,1,1,24,-170.36884907252045,509.0839241643191,no trend,trend_stationary,24.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS95_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS95_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0744047619047619,10,1,12,24,1682.4508260095188,1000.3440628832004,linear trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS96_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS96_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0726190476190476,7,1,24,24,1992.507175249809,1073.1417722245094,linear trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS97_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS97_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0803571428571428,20,1,1,24,-633.574096182878,863.3246197899618,kubic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS98_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS98_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0863095238095238,24,1,1,12,2468.9606501787803,1400.068898546416,kubic trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS99_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS99_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0779761904761904,15,1,1,24,276.59569067387696,411.5857675390864,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-YahooA4Benchmark-TS9_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-YahooA4Benchmark-TS9_data.test.csv,synthetic,False,,unsupervised,False,univariate,1680,1,0.0720238095238095,6,1,24,24,-235.77942186717783,548.6621728863282,no trend,trend_stationary,12.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_10_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_10_data.test.csv,synthetic,False,,unsupervised,False,univariate,1439,1,0.0757470465601111,5,13,24,24,9.269952475299789,0.6364418689103525,no trend,stationary,
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_11_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_11_data.test.csv,synthetic,False,,unsupervised,False,univariate,1439,1,0.0715774843641417,3,19,42,42,8152.4746351633075,16626.231812037586,no trend,not_stationary,4.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_12_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_12_data.test.csv,synthetic,False,,unsupervised,False,univariate,1439,1,0.0535093815149409,3,1,2,74,33.361362056984014,31.002490946294657,no trend,stationary,
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_13_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_13_data.test.csv,synthetic,False,,unsupervised,False,univariate,1439,1,0.0750521195274496,7,3,24,24,10814.469075747047,3638.3314553679047,no trend,trend_stationary,24.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_14_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_14_data.test.csv,synthetic,False,,unsupervised,False,univariate,1439,1,0.0708825573314801,5,2,25,25,849.3780403057679,707.9941382691089,no trend,stationary,25.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_15_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_15_data.test.csv,synthetic,False,,unsupervised,False,univariate,1439,1,0.0736622654621264,7,2,24,24,11142.15149409312,3741.8856880941416,no trend,trend_stationary,24.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_16_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_16_data.test.csv,synthetic,False,,unsupervised,False,univariate,1461,1,0.002053388090349,1,3,3,3,1.5746128032550022,1.21623476720178,no trend,difference_stationary,
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_17_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_17_data.test.csv,synthetic,False,,unsupervised,False,univariate,1424,1,0.2141853932584269,6,23,29,123,1755.2162921348315,2448.946739823456,no trend,stationary,25.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_18_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_18_data.test.csv,synthetic,False,,unsupervised,False,univariate,1461,1,0.0677618069815195,5,3,24,24,0.3208079511749947,0.1024522458012411,no trend,difference_stationary,
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_19_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_19_data.test.csv,synthetic,False,,unsupervised,False,univariate,1424,1,0.2134831460674157,6,23,29,121,40.3876404494382,72.14559351560457,no trend,stationary,24.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_1_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_1_data.test.csv,synthetic,False,,unsupervised,False,univariate,1420,1,0.0690140845070422,4,1,24,48,0.0797006632248869,0.0632651590174613,no trend,stationary,
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_20_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_20_data.test.csv,synthetic,False,,unsupervised,False,univariate,1422,1,0.090717299578059,7,2,24,24,0.3964627285513346,0.3985214647467655,linear trend,trend_stationary,
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_21_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_21_data.test.csv,synthetic,False,,unsupervised,False,univariate,1420,1,0.004225352112676,2,1,3,5,178.20281690140845,156.3633478118304,no trend,trend_stationary,24.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_22_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_22_data.test.csv,synthetic,False,,unsupervised,False,univariate,1420,1,0.1119718309859155,5,24,24,63,3974.241549295775,11888.23913600587,no trend,trend_stationary,24.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_23_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_23_data.test.csv,synthetic,False,,unsupervised,False,univariate,1420,1,0.0809859154929577,16,1,2,24,0.8198149495882312,0.103295926846969,no trend,difference_stationary,
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_24_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_24_data.test.csv,synthetic,False,,unsupervised,False,univariate,1461,1,0.0766598220396988,7,1,24,24,37.09448518809607,1.981406119190084,no trend,trend_stationary,24.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_25_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_25_data.test.csv,synthetic,False,,unsupervised,False,univariate,1435,1,0.0766550522648083,2,43,55,67,12.615331010452962,54.701431669755216,no trend,trend_stationary,250.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_26_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_26_data.test.csv,synthetic,False,,unsupervised,False,univariate,1435,1,0.119163763066202,9,1,24,26,218.20696864111497,175.52694828668075,no trend,stationary,24.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_27_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_27_data.test.csv,synthetic,False,,unsupervised,False,univariate,1427,1,0.0686755430974071,6,1,24,24,621.2733006306937,275.9791511587452,no trend,difference_stationary,24.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_28_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_28_data.test.csv,synthetic,False,,unsupervised,False,univariate,1441,1,0.1117279666897987,6,1,24,87,14061.537126995145,7501.872117098121,no trend,trend_stationary,24.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_29_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_29_data.test.csv,synthetic,False,,unsupervised,False,univariate,1441,1,0.0707841776544066,8,1,13,24,128477.82303955586,20470.31268816632,no trend,trend_stationary,24.0
TSB-UAD-synthetic,YAHOO_flip_segment_0.08-Yahoo_A1real_2_data,,univariate/TSB-UAD-synthetic/YAHOO_flip_segment_0.08-Yahoo_A1real_2_data.test.csv,synthetic,False,,unsupervised,False,univariate,1439,1,0.0604586518415566,3,3,13,71,11020.080611535788,7770.414832519307,no trend,stationary,2.0
